PSEUDO R2,BIAS,MAE,RMAE,CommonPartOfCommuters,Within R2,sha,path
0.8880958486554227,0.5461106489778894,6.557726150697876,0.06353099994621124,0.9683183091729051,0.7157718070496661,dd6a544196a17ed62a595c6e6a0ca2891769be49,../Random_forest/google_mobility_prediction.csv
0.849256405250119,2.264496033967682,9.177577388267363,0.08891201845906813,0.9560263455018742,0.6171225194080137,dd6a544196a17ed62a595c6e6a0ca2891769be49,../Deep_gravity/google_mobility_predictions/prediction_2023-05-17_02-04-02.csv
0.8184593566640286,1.866700903437153,10.214920034320325,0.0989617543089831,0.9509625325452327,0.5389003143990633,dd6a544196a17ed62a595c6e6a0ca2891769be49,../Deep_gravity/google_mobility_predictions/prediction_2023-05-18_11-09-45.csv
0.010774851116262973,-0.3025097380463406,21.139173302518028,0.2047955018375235,0.8974519801987314,-1.5125580517784276,dd6a544196a17ed62a595c6e6a0ca2891769be49,../Deep_gravity/google_mobility_predictions/prediction_2023-04-18_09-07-24.csv
