PSEUDO R2,BIAS,MAE,RMAE,CommonPartOfCommuters,sha,year,path
0.9771262698883797,10477.891173800976,13429.365074246898,0.13668612506317754,0.9351166960562054,0cd33f0525888e5505417beba81c058db6fec6eb,140,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/GCP_prediction_limited_lag_2023-09-24_18_23_15.csv
0.828296592425793,-45625.979261823486,46109.517440227755,0.3264013265558385,0.8053684371442069,0cd33f0525888e5505417beba81c058db6fec6eb,50,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.9775537448265419,-2017.3181068203453,9013.469785659,0.12493051025857635,0.9366490708900459,0cd33f0525888e5505417beba81c058db6fec6eb,60,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.954728154022892,-3348.069523815027,16843.697898557934,0.16986628404623996,0.9136083596505634,0cd33f0525888e5505417beba81c058db6fec6eb,150,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.8833119256710099,-14620.181579177171,14697.180220131959,0.31092276296272964,0.8160988765404418,0cd33f0525888e5505417beba81c058db6fec6eb,70,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.9878977142115966,-619.7183980345749,8746.284314497341,0.10713096355922719,0.9462304420573778,0cd33f0525888e5505417beba81c058db6fec6eb,80,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.9798577242465815,4679.62582456117,7639.844656192376,0.1330077582982831,0.9360991568127357,0cd33f0525888e5505417beba81c058db6fec6eb,90,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.9913066025868386,-2145.8578192355053,5439.641691087455,0.09050944057755624,0.9539226931278662,0cd33f0525888e5505417beba81c058db6fec6eb,100,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.934399166669871,-7438.466099539894,12944.040257953015,0.17256529009526606,0.9092159668798441,0cd33f0525888e5505417beba81c058db6fec6eb,110,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
0.9711602469211523,2882.785812460594,14478.476754365647,0.14402781772831985,0.9290040713382057,0cd33f0525888e5505417beba81c058db6fec6eb,120,../Modelling_and_results/Neural_network/GeoDS_mobility_predictions/gcp_full_GeoDS_prediction_2023-10-11_21_49_52.csv
